,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
106194,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106203,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106210,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106233,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106236,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106237,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106247,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106251,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106253,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106255,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106259,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106260,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106263,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106267,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106271,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106272,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106274,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106277,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106279,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106281,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106282,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106283,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106287,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106292,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106304,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106309,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106316,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106356,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106364,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106379,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106382,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106384,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106385,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106389,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106396,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106403,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106406,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106407,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106408,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106409,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106414,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106505,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106516,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106518,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106521,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106526,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106536,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106543,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106545,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106553,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106570,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106572,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106582,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106583,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106588,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106603,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106607,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106626,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106637,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106675,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106693,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106699,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106704,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106705,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106709,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106713,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106714,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106721,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106723,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106726,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106728,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106730,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106731,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106732,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106733,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106745,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106747,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106752,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106753,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106756,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106764,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106772,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106778,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106784,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106788,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106789,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106793,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106795,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106796,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106797,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106798,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106806,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106829,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106846,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106859,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106860,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106863,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106870,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106871,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106872,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106875,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106876,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106880,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106884,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106891,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106897,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106900,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106911,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106913,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106915,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106917,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106924,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106926,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106927,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106928,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106931,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106933,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106934,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106937,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106941,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106942,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106943,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106945,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106946,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106956,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106971,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
106973,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106974,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106979,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107005,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107028,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107042,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107067,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107073,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107081,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107090,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107244,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107245,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107246,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107254,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107262,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107265,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107266,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107273,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107302,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107337,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107350,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107352,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107363,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107376,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107380,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107385,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107389,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107412,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107418,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107423,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107425,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107444,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107447,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107448,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107454,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107473,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107475,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107484,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107490,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107491,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107504,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107511,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107512,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107521,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107526,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107533,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107539,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107540,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107542,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107544,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107547,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107551,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107552,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107554,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107565,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107569,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107588,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107596,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107600,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107611,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107615,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107616,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107621,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107630,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107670,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107676,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107717,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107721,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107725,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107755,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107761,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107806,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107808,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107822,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107866,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107878,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107881,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107885,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107889,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107892,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107894,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107982,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
107984,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108010,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108042,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108048,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108058,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108064,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108080,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108088,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108090,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108094,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108102,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108130,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108133,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108137,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108146,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108162,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108187,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108340,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108405,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108548,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108550,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108565,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108571,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108573,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reaids
108590,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
